# Time (s), Wind Speed (m/s), Blade Displacement (m), Tower Displacement (m)
0.000000	9.546000	0.000000	0.000000
0.010000	9.562000	0.000457	0.000000
0.020000	9.579000	0.001819	0.000000
0.030000	9.596000	0.004068	0.000001
0.040000	9.612000	0.007189	0.000004
0.050000	9.629000	0.011163	0.000009
0.060000	9.646000	0.015972	0.000018
0.070000	9.664000	0.021598	0.000032
0.080000	9.684000	0.028019	0.000053
0.090000	9.706000	0.035218	0.000083
0.100000	9.731000	0.043173	0.000125
0.110000	9.761000	0.051864	0.000181
0.120000	9.793000	0.061272	0.000254
0.130000	9.827000	0.071377	0.000346
0.140000	9.861000	0.082157	0.000460
0.150000	9.894000	0.093592	0.000601
0.160000	9.923000	0.105664	0.000771
0.170000	9.945000	0.118350	0.000973
0.180000	9.958000	0.131623	0.001213
0.190000	9.960000	0.145454	0.001494
0.200000	9.952000	0.159814	0.001819
0.210000	9.932000	0.174674	0.002193
0.220000	9.902000	0.190002	0.002621
0.230000	9.866000	0.205766	0.003106
0.240000	9.825000	0.221933	0.003654
0.250000	9.784000	0.238471	0.004268
0.260000	9.748000	0.255344	0.004954
0.270000	9.720000	0.272518	0.005715
0.280000	9.704000	0.289956	0.006557
0.290000	9.702000	0.307626	0.007484
0.300000	9.716000	0.325505	0.008500
0.310000	9.747000	0.343573	0.009611
0.320000	9.793000	0.361811	0.010820
0.330000	9.853000	0.380201	0.012134
0.340000	9.924000	0.398725	0.013557
0.350000	10.001000	0.417365	0.015092
0.360000	10.082000	0.436107	0.016745
0.370000	10.162000	0.454935	0.018520
0.380000	10.239000	0.473834	0.020421
0.390000	10.309000	0.492792	0.022451
0.400000	10.371000	0.511795	0.024615
0.410000	10.422000	0.530832	0.026917
0.420000	10.464000	0.549893	0.029360
0.430000	10.494000	0.568966	0.031948
0.440000	10.514000	0.588044	0.034685
0.450000	10.523000	0.607119	0.037572
0.460000	10.522000	0.626163	0.040614
0.470000	10.510000	0.645144	0.043814
0.480000	10.488000	0.664031	0.047176
0.490000	10.455000	0.682795	0.050702
0.500000	10.411000	0.701406	0.054395
0.510000	10.356000	0.719836	0.058259
0.520000	10.290000	0.738059	0.062294
0.530000	10.214000	0.756049	0.066504
0.540000	10.131000	0.773781	0.070889
0.550000	10.042000	0.791230	0.075451
0.560000	9.951000	0.808375	0.080192
0.570000	9.863000	0.825192	0.085112
0.580000	9.781000	0.841662	0.090212
0.590000	9.710000	0.857764	0.095492
0.600000	9.654000	0.873479	0.100952
0.610000	9.616000	0.888790	0.106593
0.620000	9.598000	0.903679	0.112413
0.630000	9.600000	0.918130	0.118412
0.640000	9.621000	0.932130	0.124590
0.650000	9.658000	0.945682	0.130943
0.660000	9.708000	0.958818	0.137470
0.670000	9.766000	0.971540	0.144168
0.680000	9.827000	0.983855	0.151037
0.690000	9.885000	0.995767	0.158074
0.700000	9.936000	1.007280	0.165277
0.710000	9.975000	1.018401	0.172644
0.720000	10.002000	1.029133	0.180170
0.730000	10.014000	1.039483	0.187854
0.740000	10.012000	1.049454	0.195691
0.750000	9.999000	1.059054	0.203678
0.760000	9.978000	1.068286	0.211810
0.770000	9.952000	1.077157	0.220084
0.780000	9.925000	1.085672	0.228494
0.790000	9.902000	1.093836	0.237036
0.800000	9.883000	1.101655	0.245704
0.810000	9.872000	1.109136	0.254492
0.820000	9.868000	1.116283	0.263396
0.830000	9.871000	1.123103	0.272407
0.840000	9.877000	1.129602	0.281521
0.850000	9.885000	1.135786	0.290730
0.860000	9.891000	1.141661	0.300028
0.870000	9.892000	1.147234	0.309406
0.880000	9.885000	1.152510	0.318857
0.890000	9.869000	1.157496	0.328374
0.900000	9.842000	1.162200	0.337950
0.910000	9.806000	1.166632	0.347581
0.920000	9.761000	1.170798	0.357259
0.930000	9.713000	1.174707	0.366977
0.940000	9.663000	1.178367	0.376726
0.950000	9.616000	1.181787	0.386499
0.960000	9.575000	1.184977	0.396288
0.970000	9.543000	1.187947	0.406085
0.980000	9.523000	1.190708	0.415882
0.990000	9.514000	1.193271	0.425671
1.000000	9.516000	1.195648	0.435445
1.010000	9.528000	1.197850	0.445195
1.020000	9.547000	1.199892	0.454913
1.030000	9.569000	1.201785	0.464591
1.040000	9.592000	1.203544	0.474221
1.050000	9.612000	1.205184	0.483796
1.060000	9.628000	1.206719	0.493306
1.070000	9.638000	1.208165	0.502744
1.080000	9.643000	1.209537	0.512101
1.090000	9.644000	1.210853	0.521370
1.100000	9.643000	1.212129	0.530542
1.110000	9.644000	1.213383	0.539608
1.120000	9.648000	1.214629	0.548561
1.130000	9.661000	1.215856	0.557394
1.140000	9.683000	1.217083	0.566100
1.150000	9.716000	1.218332	0.574671
1.160000	9.759000	1.219624	0.583099
1.170000	9.812000	1.220978	0.591378
1.180000	9.870000	1.222412	0.599499
1.190000	9.931000	1.223941	0.607456
1.200000	9.989000	1.225579	0.615243
1.210000	10.040000	1.227338	0.622852
1.220000	10.078000	1.229228	0.630279
1.230000	10.101000	1.231259	0.637515
1.240000	10.105000	1.233437	0.644557
1.250000	10.091000	1.235767	0.651398
1.260000	10.058000	1.238254	0.658032
1.270000	10.009000	1.240897	0.664455
1.280000	9.947000	1.243699	0.670662
1.290000	9.878000	1.246656	0.676647
1.300000	9.806000	1.249766	0.682407
1.310000	9.735000	1.253005	0.687937
1.320000	9.670000	1.256345	0.693233
1.330000	9.615000	1.259782	0.698292
1.340000	9.571000	1.263308	0.703109
1.350000	9.538000	1.266918	0.707683
1.360000	9.515000	1.270605	0.712009
1.370000	9.501000	1.274364	0.716085
1.380000	9.491000	1.278188	0.719909
1.390000	9.483000	1.282070	0.723478
1.400000	9.473000	1.286003	0.726790
1.410000	9.458000	1.289982	0.729844
1.420000	9.436000	1.293998	0.732637
1.430000	9.405000	1.298046	0.735170
1.440000	9.365000	1.302119	0.737440
1.450000	9.318000	1.306209	0.739447
1.460000	9.265000	1.310308	0.741190
1.470000	9.209000	1.314411	0.742670
1.480000	9.154000	1.318509	0.743886
1.490000	9.102000	1.322594	0.744839
1.500000	9.055000	1.326642	0.745528
1.510000	9.016000	1.330641	0.745955
1.520000	8.985000	1.334580	0.746120
1.530000	8.962000	1.338451	0.746025
1.540000	8.947000	1.342243	0.745671
1.550000	8.937000	1.345947	0.745059
1.560000	8.930000	1.349555	0.744191
1.570000	8.925000	1.353057	0.743069
1.580000	8.919000	1.356446	0.741695
1.590000	8.910000	1.359714	0.740072
1.600000	8.898000	1.362853	0.738201
1.610000	8.882000	1.365857	0.736086
1.620000	8.864000	1.368717	0.733728
1.630000	8.843000	1.371429	0.731133
1.640000	8.821000	1.373985	0.728301
1.650000	8.802000	1.376379	0.725237
1.660000	8.786000	1.378607	0.721945
1.670000	8.774000	1.380663	0.718428
1.680000	8.769000	1.382543	0.714690
1.690000	8.771000	1.384241	0.710735
1.700000	8.779000	1.385754	0.706567
1.710000	8.792000	1.387076	0.702191
1.720000	8.811000	1.388202	0.697611
1.730000	8.833000	1.389132	0.692831
1.740000	8.856000	1.389865	0.687855
1.750000	8.878000	1.390401	0.682689
1.760000	8.900000	1.390740	0.677338
1.770000	8.919000	1.390881	0.671806
1.780000	8.935000	1.390822	0.666099
