# Time (s), Wind Speed (m/s), Blade Displacement (m), Tower Displacement (m)
0.000000	13.981000	0.000000	0.000000
0.010000	14.006000	0.000506	0.000000
0.020000	14.033000	0.002015	0.000000
0.030000	14.061000	0.004514	0.000001
0.040000	14.088000	0.007989	0.000004
0.050000	14.116000	0.012426	0.000010
0.060000	14.143000	0.017808	0.000019
0.070000	14.173000	0.024119	0.000035
0.080000	14.205000	0.031339	0.000059
0.090000	14.241000	0.039451	0.000093
0.100000	14.283000	0.048436	0.000140
0.110000	14.330000	0.058276	0.000202
0.120000	14.383000	0.068951	0.000283
0.130000	14.438000	0.080442	0.000387
0.140000	14.495000	0.092730	0.000515
0.150000	14.549000	0.105794	0.000673
0.160000	14.595000	0.119617	0.000864
0.170000	14.631000	0.134174	0.001093
0.180000	14.653000	0.149436	0.001363
0.190000	14.657000	0.165374	0.001679
0.200000	14.642000	0.181957	0.002047
0.210000	14.610000	0.199152	0.002471
0.220000	14.562000	0.216924	0.002955
0.230000	14.502000	0.235238	0.003505
0.240000	14.436000	0.254056	0.004126
0.250000	14.370000	0.273338	0.004824
0.260000	14.310000	0.293044	0.005604
0.270000	14.264000	0.313131	0.006470
0.280000	14.238000	0.333554	0.007430
0.290000	14.235000	0.354283	0.008486
0.300000	14.259000	0.375292	0.009647
0.310000	14.309000	0.396557	0.010916
0.320000	14.385000	0.418056	0.012300
0.330000	14.482000	0.439766	0.013805
0.340000	14.597000	0.461669	0.015436
0.350000	14.724000	0.483745	0.017197
0.360000	14.856000	0.505975	0.019096
0.370000	14.987000	0.528343	0.021135
0.380000	15.112000	0.550834	0.023321
0.390000	15.227000	0.573432	0.025659
0.400000	15.327000	0.596125	0.028152
0.410000	15.412000	0.618900	0.030806
0.420000	15.479000	0.641746	0.033626
0.430000	15.529000	0.664654	0.036615
0.440000	15.561000	0.687617	0.039778
0.450000	15.576000	0.710611	0.043118
0.460000	15.574000	0.733601	0.046641
0.470000	15.556000	0.756546	0.050350
0.480000	15.520000	0.779411	0.054249
0.490000	15.466000	0.802158	0.058343
0.500000	15.394000	0.824754	0.062635
0.510000	15.304000	0.847162	0.067128
0.520000	15.197000	0.869349	0.071824
0.530000	15.073000	0.891283	0.076727
0.540000	14.937000	0.912930	0.081839
0.550000	14.792000	0.934259	0.087161
0.560000	14.645000	0.955240	0.092695
0.570000	14.500000	0.975843	0.098443
0.580000	14.367000	0.996039	0.104405
0.590000	14.252000	1.015799	0.110583
0.600000	14.160000	1.035096	0.116977
0.610000	14.098000	1.053903	0.123586
0.620000	14.069000	1.072195	0.130411
0.630000	14.072000	1.089945	0.137452
0.640000	14.106000	1.107143	0.144706
0.650000	14.168000	1.123824	0.152170
0.660000	14.250000	1.139994	0.159844
0.670000	14.345000	1.155656	0.167725
0.680000	14.444000	1.170810	0.175812
0.690000	14.539000	1.185461	0.184104
0.700000	14.622000	1.199609	0.192597
0.710000	14.687000	1.213258	0.201288
0.720000	14.730000	1.226410	0.210175
0.730000	14.749000	1.239071	0.219255
0.740000	14.747000	1.251242	0.228522
0.750000	14.726000	1.262929	0.237972
0.760000	14.692000	1.274136	0.247601
0.770000	14.649000	1.284868	0.257404
0.780000	14.606000	1.295130	0.267375
0.790000	14.567000	1.304926	0.277507
0.800000	14.538000	1.314264	0.287796
0.810000	14.519000	1.323149	0.298233
0.820000	14.513000	1.331588	0.308811
0.830000	14.517000	1.339586	0.319524
0.840000	14.529000	1.347152	0.330363
0.850000	14.542000	1.354293	0.341320
0.860000	14.552000	1.361016	0.352386
0.870000	14.554000	1.367329	0.363552
0.880000	14.543000	1.373240	0.374809
0.890000	14.516000	1.378759	0.386147
0.900000	14.472000	1.383893	0.397564
0.910000	14.413000	1.388650	0.409050
0.920000	14.341000	1.393037	0.420596
0.930000	14.262000	1.397066	0.432193
